Row ID,order_id,order_date,order_priority,quantity,revenue,discount_rate,ship_mode,profit,unit_price,shipping_cost,client_name,region_detail,region,client_segment,product_category,product_subcategory,product_name,pack_type,base_margin_pct,ship_date,order_year,order_month,margin_value,delivery_days
4520,32164,2010-02-02,Not Specified,23,6552.9,0.1,Delivery Truck,-461.45,296.18,54.12,Erica Smith,Alberta,West,Small Business,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2010-02-03,2010,2010-02,4980.204,1
4531,32228,2010-11-04,Critical,35,209.63,0.01,Regular Air,43.53,5.84,1.2,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2010-11-06,2010,2010-11,115.29650000000001,2
4551,32386,2012-04-18,Critical,1,1996.16,0.0,Regular Air,-3974.46,1938.02,13.99,Christopher Conant,Alberta,West,Home Office,Technology,Office Machines,Polycom ViewStationª Adapter H323 Videoconferencing Unit,Medium Box,0.38,2012-04-20,2012,2012-04,758.5408,2
4578,32610,2012-08-19,Not Specified,47,316.99,0.04,Regular Air,-276.54,6.84,8.37,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,2012-08-20,2012,2012-08,183.8542,1
4579,32610,2012-08-19,Not Specified,20,1991.8985,0.07,Regular Air,88.36,125.99,7.69,Yoseph Carroll,Alberta,West,Consumer,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2012-08-20,2012,2012-08,1155.3011299999998,1
4634,32994,2012-09-16,Critical,34,226.41,0.05,Regular Air,-164.89,6.48,8.73,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 227,Small Box,0.37,2012-09-16,2012,2012-09,83.7717,0
4677,33283,2010-03-20,Medium,48,10462.54,0.02,Delivery Truck,-1402.68,218.75,69.64,Frank Hawley,Alberta,West,Home Office,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2010-03-20,2010,2010-03,8056.1558,0
4750,33764,2011-02-10,Critical,4,539.82,0.0,Regular Air,-64.78,120.33,19.99,Tony Sayre,Alberta,West,Small Business,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ¨,Small Box,0.59,2011-02-12,2011,2011-02,318.4938,2
4751,33764,2011-02-10,Critical,6,1029.8855,0.06,Express Air,-620.83,205.99,8.99,Tony Sayre,Alberta,West,Small Business,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2011-02-11,2011,2011-02,576.7358800000001,1
4800,34117,2012-02-07,High,45,299.94,0.06,Regular Air,38.74,6.75,2.99,Tony Sayre,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock¨ D-Ring Binders,Small Box,0.35,2012-02-09,2012,2012-02,104.979,2
4974,35366,2011-07-12,Low,23,149.31,0.06,Regular Air,-98.42,6.48,7.81,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 209,Small Box,0.37,2011-07-19,2011,2011-07,55.2447,7
4979,35426,2010-10-03,High,5,53.01,0.08,Regular Air,3.85,10.31,1.79,Phillina Ober,Alberta,West,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",Wrap Bag,0.38,2010-10-04,2010,2010-10,20.1438,1
4987,35490,2010-12-07,High,7,44.64,0.03,Express Air,2.08,5.84,1.2,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2010-12-09,2010,2010-12,24.552000000000003,2
4988,35490,2010-12-07,High,41,1289.62,0.03,Regular Air,432.52,35.99,1.1,Victoria Brennan,Alberta,West,Small Business,Technology,Telephones and Communication,Accessory35,Small Box,0.55,2010-12-09,2010,2010-12,709.291,2
5005,35686,2010-10-02,High,48,313.52,0.05,Regular Air,-254.68,6.48,9.17,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1996,Small Box,0.37,2010-10-04,2010,2010-10,116.0024,2
5010,35744,2009-03-21,Not Specified,44,2587.53,0.02,Regular Air,401.85,55.94,6.55,Tonja Turnell,Alberta,West,Consumer,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.68,2009-03-23,2009,2009-03,1759.5204000000003,2
5042,35936,2009-01-21,Medium,41,312.26,0.08,Regular Air,-10.38,7.84,4.71,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,XtraLife¨ ClearVueª Slant-D¨ Ring Binders by Cardinal,Small Box,0.35,2009-01-22,2009,2009-01,109.291,1
5043,35936,2009-01-21,Medium,40,4152.55,0.03,Regular Air,813.33,105.34,24.49,Roy Phan,Alberta,West,Corporate,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2009-01-22,2009,2009-01,2533.0555,1
5085,36257,2012-02-27,High,43,894.51,0.08,Regular Air,294.21,20.89,1.99,Phillina Ober,Alberta,West,Small Business,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2012-02-29,2012,2012-02,429.3648,2
5086,36262,2010-07-27,Not Specified,23,164.02,0.03,Express Air,-47.64,6.68,6.15,Aaron Bergman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1968,Small Box,0.37,2010-07-28,2010,2010-07,60.687400000000004,1
5087,36262,2010-07-27,Not Specified,23,136.81,0.01,Regular Air,-30.51,5.68,3.6,Aaron Bergman,Alberta,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme¨ Preferred Stainless Steel Scissors,Small Pack,0.56,2010-07-28,2010,2010-07,76.6136,1
5088,36262,2010-07-27,Not Specified,26,4701.69,0.0,Express Air,1148.9,205.99,2.5,Aaron Bergman,Alberta,West,Corporate,Technology,Telephones and Communication,V70,Small Box,0.59,2010-07-27,2010,2010-07,2773.9970999999996,0
5089,36292,2010-02-07,Critical,21,109.87,0.05,Regular Air,-98.17,4.98,7.54,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.38,2010-02-08,2010,2010-02,41.750600000000006,1
5090,36292,2010-02-07,Critical,37,816.65,0.09,Regular Air,-182.8,22.84,16.87,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2010-02-07,2010,2010-02,318.4935,0
5103,36357,2012-01-14,Not Specified,38,17605.77,0.01,Delivery Truck,-370.04,449.99,49.0,Clay Cheatham,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2012-01-15,2012,2012-01,6690.1926,1
5122,36482,2011-07-05,Medium,7,55.68,0.1,Express Air,-7.4,5.98,5.15,Erica Smith,Alberta,West,Small Business,Office Supplies,Paper,Xerox 193,Small Box,0.36,2011-07-06,2011,2011-07,20.0448,1
5123,36482,2011-07-05,Medium,47,14588.28,0.06,Delivery Truck,861.78,328.14,91.05,Erica Smith,Alberta,West,Small Business,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jumbo Drum,0.57,2011-07-06,2011,2011-07,8315.319599999999,1
5124,36482,2011-07-05,Medium,27,2675.08,0.07,Express Air,489.58,105.34,24.49,Erica Smith,Alberta,West,Small Business,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2011-07-07,2011,2011-07,1631.7988,2
5168,36772,2010-05-15,Medium,47,280.45,0.1,Regular Air,-143.65,6.48,6.35,Frank Hawley,Alberta,West,Home Office,Office Supplies,Paper,Xerox 200,Small Box,0.37,2010-05-15,2010,2010-05,103.7665,0
5206,36998,2012-09-29,Low,50,481.23,0.07,Regular Air,-409.24,9.98,12.52,Christine Abelman,Alberta,West,Corporate,Furniture,Office Furnishings,"Eldon¨ Expressionsª Wood and Plastic Desk Accessories, Oak",Small Box,0.57,2012-10-04,2012,2012-09,274.30109999999996,5
5207,36998,2012-09-29,Low,41,265.39,0.1,Regular Air,-237.01,6.48,9.54,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37,2012-10-06,2012,2012-09,98.1943,7
5208,36998,2012-09-29,Low,8,56.5,0.02,Regular Air,-17.16,6.48,5.19,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1995,Small Box,0.37,2012-10-01,2012,2012-09,20.905,2
5213,37095,2009-03-10,Low,3,18888.0,0.09,Regular Air,-14140.7,6783.02,24.49,Roy Phan,Alberta,West,Consumer,Technology,Office Machines,Polycom ViewStationª ISDN Videoconferencing Unit,Large Box,0.39,2009-03-14,2009,2009-03,7366.320000000001,4
5248,37319,2009-08-04,Critical,37,388.9,0.1,Regular Air,-37.11,10.89,4.5,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2009-08-06,2009,2009-08,229.45099999999996,2
5474,38886,2009-08-07,High,26,172.01,0.06,Express Air,27.47,6.7,1.56,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2009-08-09,2009,2009-08,89.4452,2
5523,39140,2010-09-27,Low,26,2268.91,0.02,Delivery Truck,-624.29,81.94,55.81,Tonja Turnell,Alberta,West,Consumer,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6,2010-10-02,2010,2010-09,1361.3459999999998,5
5597,39682,2010-11-09,Medium,43,2337.89,0.09,Express Air,729.34,55.48,14.3,Aaron Bergman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,2010-11-11,2010,2010-11,865.0192999999999,2
5621,39813,2012-02-02,Critical,48,314.34,0.03,Regular Air,-130.5,6.48,6.6,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,2012-02-03,2012,2012-02,116.30579999999999,1
5644,39937,2011-05-23,Medium,42,113.33,0.07,Regular Air,-0.4,2.78,1.49,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.39,2011-05-23,2011,2011-05,44.1987,0
5658,40034,2011-03-10,Medium,47,603.69,0.0,Express Air,131.39,12.28,4.86,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1933,Small Box,0.38,2011-03-11,2011,2011-03,229.40220000000002,1
5673,40128,2009-02-09,Low,43,10318.72,0.01,Delivery Truck,1445.36,240.98,60.2,Christine Abelman,Alberta,West,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.56,2009-02-16,2009,2009-02,5778.483200000001,7
5720,40519,2010-12-21,Critical,38,82.93,0.08,Regular Air,-10.32,2.18,1.38,Phillina Ober,Alberta,West,Small Business,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,2010-12-23,2010,2010-12,36.489200000000004,2
5753,40838,2012-11-26,Not Specified,40,323.96,0.07,Regular Air,-136.82,8.09,7.96,Adrian Shami,Alberta,West,Consumer,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Small Box,0.49,2012-11-29,2012,2012-11,158.7404,3
5754,40838,2012-11-26,Not Specified,10,175.8565,0.03,Regular Air,-93.26,20.99,1.25,Adrian Shami,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,2012-11-27,2012,2012-11,145.960895,1
5811,41189,2009-07-14,Low,30,189.04,0.03,Regular Air,66.28,6.45,1.34,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,0.36,2009-07-19,2009,2009-07,68.0544,5
5818,41255,2009-10-18,Low,22,1333.19,0.01,Regular Air,331.48,60.65,12.23,Christine Abelman,Alberta,West,Corporate,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,2009-10-25,2009,2009-10,853.2416000000001,7
5882,41760,2012-01-27,Low,21,6688.66,0.04,Regular Air,2648.08,315.98,19.99,Erica Smith,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC ProClickª 150 Presentation Binding System,Small Box,0.38,2012-02-01,2012,2012-01,2541.6908,5
5883,41760,2012-01-27,Low,22,247.45,0.0,Regular Air,-133.18,9.98,12.52,Erica Smith,Alberta,West,Small Business,Furniture,Office Furnishings,"Eldon¨ Expressionsª Wood and Plastic Desk Accessories, Oak",Small Box,0.57,2012-02-03,2012,2012-01,141.04649999999998,7
5884,41760,2012-01-27,Low,7,685.7205,0.08,Regular Air,-278.87,115.99,2.5,Erica Smith,Alberta,West,Small Business,Technology,Telephones and Communication,6160,Small Box,0.57,2012-02-01,2012,2012-01,390.860685,5
5885,41760,2012-01-27,Low,40,3232.1335,0.05,Regular Air,696.95,95.99,8.99,Erica Smith,Alberta,West,Small Business,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57,2012-02-01,2012,2012-01,1842.316095,5
6046,42852,2009-12-20,Not Specified,13,129.9,0.02,Regular Air,-63.51,9.06,9.86,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,2009-12-22,2009,2009-12,51.96000000000001,2
6069,42982,2012-07-27,Low,42,1587.59,0.08,Regular Air,651.74,39.89,3.04,Brendan Sweed,Alberta,West,Consumer,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53,2012-08-01,2012,2012-07,841.4227,5
6111,43298,2011-07-10,Not Specified,33,5964.19,0.1,Regular Air,988.2,199.99,24.49,Tonja Turnell,Alberta,West,Consumer,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,2011-07-12,2011,2011-07,2743.5274,2
6112,43298,2011-07-10,Not Specified,15,109.2,0.03,Regular Air,-50.27,6.48,7.37,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2011-07-12,2011,2011-07,40.404,2
6288,44516,2011-06-29,Critical,17,57.96,0.06,Regular Air,-47.32,3.28,3.97,Andrew Roberts,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,2011-06-29,2011,2011-06,32.457600000000006,0
6357,45088,2010-11-22,Low,9,1418.956,0.09,Regular Air,-447.41,195.99,4.2,Christopher Conant,Alberta,West,Home Office,Technology,Telephones and Communication,688,Small Box,0.6,2010-11-29,2010,2010-11,851.3735999999999,7
6555,46599,2010-09-13,Not Specified,4,284.0,0.01,Express Air,208.31,62.18,10.84,Victoria Brennan,Alberta,West,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,2010-09-14,2010,2010-09,178.92,1
6681,47524,2010-04-15,Medium,8,269.14,0.1,Regular Air,-160.72,35.77,9.02,Jeremy Lonsdale,Alberta,West,Corporate,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.75,2010-04-17,2010,2010-04,201.855,2
6741,48000,2012-08-13,High,12,214.94,0.06,Regular Air,26.75,17.48,1.99,Victoria Brennan,Alberta,West,Small Business,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,2012-08-14,2012,2012-08,96.723,1
6790,48385,2009-09-18,Medium,16,88.24,0.01,Regular Air,-56.6,4.98,4.62,Phillina Ober,Alberta,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2009-09-20,2009,2009-09,56.4736,2
6945,49602,2012-03-08,Not Specified,31,4878.64,0.03,Delivery Truck,-519.94,150.98,66.27,Andrew Roberts,Alberta,West,Home Office,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,2012-03-09,2012,2012-03,3171.1160000000004,1
7026,50146,2010-08-09,Not Specified,32,2288.642,0.05,Regular Air,519.59,85.99,2.79,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,6340,Small Box,0.58,2010-08-09,2010,2010-08,1327.4123599999998,0
7029,50148,2012-02-01,Medium,9,17965.45,0.0,Regular Air,3459.43,1938.02,13.99,Roy Phan,Alberta,West,Consumer,Technology,Office Machines,Polycom ViewStationª Adapter H323 Videoconferencing Unit,Medium Box,0.38,2012-02-03,2012,2012-02,6826.871,2
7090,50594,2010-05-17,Low,39,173.47,0.05,Regular Air,-4.96,4.63,1.93,Shui Tom,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith Crayola¨ Metallic Colored Pencils, 8-Color Set",Wrap Bag,0.52,2010-05-19,2010,2010-05,90.2044,2
7091,50594,2010-05-17,Low,48,2832.88,0.01,Regular Air,668.96,65.99,8.8,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,2010-05-26,2010,2010-05,1643.0704,9
7109,50726,2011-10-31,Low,45,9248.74,0.0,Delivery Truck,2532.0,200.98,23.76,Ruben Dartt,Alberta,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,2011-11-04,2011,2011-10,5364.2692,4
7110,50726,2011-10-31,Low,21,98.88,0.07,Express Air,36.01,4.13,0.99,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,2011-10-31,2011,2011-10,38.5632,0
7119,50790,2011-07-16,Critical,47,255.65,0.0,Regular Air,-148.8,4.97,5.71,Christopher Conant,Alberta,West,Home Office,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.54,2011-07-18,2011,2011-07,138.05100000000002,2
7206,51424,2012-01-09,Not Specified,48,113.98,0.1,Regular Air,21.29,2.62,0.8,Tony Sayre,Alberta,West,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,2012-01-10,2012,2012-01,44.452200000000005,1
7207,51424,2012-01-09,Not Specified,5,88.94,0.05,Regular Air,-47.54,16.74,7.04,Tony Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,Rogers¨ Profile Extra Capacity Storage Tub,Small Box,0.81,2012-01-11,2012,2012-01,72.0414,2
7268,51872,2012-04-23,Medium,10,2193.93,0.09,Regular Air,41.83,238.4,24.49,Shui Tom,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,Large Box,0.6,2012-04-24,2012,2012-04,1316.358,1
7269,51872,2012-04-23,Medium,11,812.498,0.0,Express Air,128.95,85.99,1.25,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2012-04-25,2012,2012-04,316.87422000000004,2
7270,51872,2012-04-23,Medium,37,4657.6515,0.06,Regular Air,1242.85,155.99,3.9,Shui Tom,Alberta,West,Consumer,Technology,Telephones and Communication,T39m,Small Box,0.55,2012-04-26,2012,2012-04,2561.708325,3
7331,52230,2012-08-30,Critical,29,2700.78,0.06,Delivery Truck,-793.36,95.98,58.2,Adrian Shami,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,2012-09-01,2012,2012-08,1566.4524,2
7371,52518,2012-04-03,Critical,8,168.99,0.08,Regular Air,-47.37,20.95,4.0,Roy Phan,Alberta,West,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2012-04-04,2012,2012-04,101.394,1
7390,52673,2012-05-08,Medium,14,2045.066,0.07,Regular Air,-4.68,175.99,8.99,Ruben Dartt,Alberta,West,Corporate,Technology,Telephones and Communication,2180,Small Box,0.57,2012-05-09,2012,2012-05,1165.68762,1
7391,52673,2012-05-08,Medium,4,26.41,0.05,Regular Air,-16.53,5.18,5.74,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,2012-05-10,2012,2012-05,9.5076,2
7438,53026,2012-02-26,Low,35,322.82,0.05,Regular Air,-17.58,9.31,3.98,Adrian Shami,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme¨ Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,2012-03-03,2012,2012-02,180.7792,6
7549,54019,2009-07-01,Low,35,4233.15,0.08,Delivery Truck,1219.87,120.97,26.3,Aaron Bergman,Alberta,West,Corporate,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,2009-07-08,2009,2009-07,1608.597,7
7658,54913,2010-07-03,High,11,54.61,0.08,Express Air,14.99,4.76,0.88,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,2010-07-05,2010,2010-07,21.297900000000002,2
7738,55424,2010-03-02,Medium,6,25.84,0.04,Express Air,-4.13,1.76,4.86,Victoria Brennan,Alberta,West,Small Business,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2010-03-04,2010,2010-03,10.594399999999998,2
7812,55874,2009-02-16,Medium,24,129.53,0.06,Regular Air,33.01,5.68,1.39,Erica Smith,Alberta,West,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2009-02-16,2009,2009-02,49.2214,0
7878,56327,2010-01-11,Medium,42,1767.47,0.05,Regular Air,331.56,40.99,17.48,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2010-01-12,2010,2010-01,636.2891999999999,1
7879,56327,2010-01-11,Medium,11,2164.07,0.01,Delivery Truck,59.73,180.98,55.24,Victoria Brennan,Alberta,West,Small Business,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2010-01-13,2010,2010-01,1233.5199,2
7880,56327,2010-01-11,Medium,47,1276.73,0.08,Express Air,357.23,29.18,8.55,Victoria Brennan,Alberta,West,Small Business,Furniture,Office Furnishings,"Deflect-o SuperTrayª Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,2010-01-12,2010,2010-01,536.2266,1
7933,56706,2009-11-10,High,7,754.92,0.0,Regular Air,-129.57,99.99,19.99,Adrian Shami,Alberta,West,Consumer,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2009-11-11,2009,2009-11,392.5584,1
7991,57125,2010-06-03,Medium,19,61.02,0.0,Regular Air,-71.04,2.84,5.44,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Round Ring Poly Binders,Small Box,0.36,2010-06-05,2010,2010-06,21.967200000000002,2
7992,57125,2010-06-03,Medium,31,878.77,0.08,Regular Air,373.52,28.53,1.49,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2010-06-05,2010,2010-06,333.9326,2
7994,57152,2012-09-03,Low,6,22.89,0.08,Regular Air,-2.66,3.8,1.49,Christopher Conant,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2012-09-03,2012,2012-09,8.6982,0
7995,57152,2012-09-03,Low,18,271.85,0.03,Regular Air,109.19,15.57,1.39,Christopher Conant,Alberta,West,Home Office,Office Supplies,Envelopes,Park Ridgeª Embossed Executive Business Envelopes,Small Box,0.38,2012-09-10,2012,2012-09,103.30300000000001,7
